ticker,company,sector_name,sector_code,year,quarter,avg_return,total_volatility,correlation_gdp,correlation_inflation,currency_impact,sector_rank,sector_avg_return,outperforming_sector,recession_resilience_score
601336.SS,New York Life Insurance,"Insurance: Life, Health (Mutual)",INSU,2025,4,-1.7699115044247724,2.5030328537576816,0,0,0,2.0,-0.7438796367268243,0,0.0
AAL,American Airlines,Airlines,AIRL,2025,4,2.573529411764702,3.6395201972836952,0,0,0,1.0,2.029994501624732,1,0.0
ABBV,AbbVie,Pharmaceuticals,PHAR,2025,4,1.4883416866419727,2.104832998694325,0,0,0,1.0,0.7339261938067106,1,0.0
ACI,Albertsons,Food & Drug Stores,FOOD,2025,4,0.11383039271485244,0.1609804851875999,0,0,0,2.0,0.1176132236715372,0,0.0
ADM,Archer Daniels Midland,Food Production,FOOD,2025,4,0.6566442025229006,0.9286351368615513,0,0,0,2.0,0.7836436721208702,0,0.0
ALL,Allstate,Insurance: Property and Casualty (Stock),INSU,2025,4,0.60923774440351,0.861592280845037,0,0,0,1.0,0.30787335540360844,1,0.0
AMZN,Amazon,Internet Services and Retailing,INTE,2025,4,0.8174449663811393,1.1560417579498259,0,0,0,2.0,1.0046538923007202,0,0.0
APLE,Apple,"Computers, Office Equipment",COMP,2025,4,1.8534863195057367,2.621225490718005,0,0,0,2.0,1.7519534106416252,1,0.0
ATT.L,AT&T,Telecommunications,TELE,2025,4,-2.4613899613899615,3.480931065686672,0,0,0,4.0,0.3989553552753499,0,0.0
AVGO,Broadcom,Semiconductors and Other Electronic Components,SEMI,2025,4,-0.9543855602329745,1.349705003014517,0,0,0,3.0,-0.044265847125276835,0,0.0
AXP,American Express,Diversified Financials,DIVE,2025,4,1.3219895287958079,1.8695755209382487,0,0,0,1.0,-0.4616337168758946,1,0.0
BA,Boeing,Aerospace & Defense,AERO,2025,4,0.08919611996877945,0.12614236257090555,0,0,0,2.0,-0.31642185789533106,1,0.0
BAC,Bank of America,Commercial Banks,COMM,2025,4,0.5490196078431395,0.776430975420526,0,0,0,2.0,0.33538239993959457,1,0.0
CAH,Cardinal Health,Wholesalers: Health Care,WHOL,2025,4,0.37999037999037616,0.5373875489536959,0,0,0,3.0,0.6179460886903234,0,0.0
CAT,Caterpillar,Construction and Farm Machinery,CONS,2025,4,0.393679160639404,0.5567464081999015,0,0,0,2.0,0.7694468064024611,0,0.0
CHTR,Charter Communications,Telecommunications,TELE,2025,4,2.1288069436597996,3.0105876513977057,0,0,0,1.0,0.3989553552753499,1,0.0
CI,Cigna,Health Care: Pharmacy and Other Services,HEAL,2025,4,1.5745548961424243,2.2267568888255767,0,0,0,1.0,1.4415383633789431,1,0.0
CITI.NE,Citi,Commercial Banks,COMM,2025,4,0.46694519537970336,0.6603602281909312,0,0,0,3.0,0.33538239993959457,1,0.0
CMCSA,Comcast,Telecommunications,TELE,2025,4,1.3518588058580594,1.9118170576579645,0,0,0,2.0,0.3989553552753499,1,0.0
CNC,Centene,Health Care: Insurance and Managed Care,HEAL,2025,4,2.397358598908989,3.3903770444488535,0,0,0,1.0,1.3405091189742524,1,0.0
COLA.WA,Coca-Cola,Beverages,BEVE,2025,4,-0.05703422053232155,0.08065856819618718,0,0,0,1.0,-0.05703422053232155,0,0.0
COP,ConocoPhillips,"Mining, Crude-Oil Production",MINI,2025,4,-0.05716245569909359,0.08083992010820937,0,0,0,1.0,-0.05716245569909359,0,0.0
COR,Cencora,Wholesalers: Health Care,WHOL,2025,4,0.4985223851741395,0.705017118259852,0,0,0,2.0,0.6179460886903234,0,0.0
COST,Costco,General Merchandisers,GENE,2025,4,0.32016478411266375,0.4527813798863831,0,0,0,2.0,0.6129272347546341,0,0.0
CSCO,Cisco Systems,Network and Other Communications Equipment,NETW,2025,4,0.43743372216330634,0.6186247025226922,0,0,0,1.0,0.43743372216330634,0,0.0
CVS,CVS Health,Health Care: Pharmacy and Other Services,HEAL,2025,4,1.308521830615462,1.8505293195176562,0,0,0,2.0,1.4415383633789431,0,0.0
CVX,Chevron,Petroleum Refining,PETR,2025,4,-0.10977313551992965,0.15524265703650425,0,0,0,5.0,0.4145842878055969,0,0.0
DAL,Delta Airlines,Airlines,AIRL,2025,4,2.3226728604609623,3.284755460219804,0,0,0,2.0,2.029994501624732,1,0.0
DE,Deere,Construction and Farm Machinery,CONS,2025,4,1.145214452165518,1.6195778100781497,0,0,0,1.0,0.7694468064024611,1,0.0
DELL,Dell Technologies,"Computers, Office Equipment",COMP,2025,4,2.1763202725724016,3.0777816455394014,0,0,0,1.0,1.7519534106416252,1,0.0
DIS,Walt Disney,Entertainment,ENTE,2025,4,0.7692307692307684,1.0878565864408412,0,0,0,1.0,0.7692307692307684,0,0.0
ELV,Elevance Health,Health Care: Insurance and Managed Care,HEAL,2025,4,1.2325233287684336,1.743051207485552,0,0,0,3.0,1.3405091189742524,0,0.0
EPD,Enterprise Products Partners,Pipelines,PIPE,2025,4,0.8623392913138871,1.2195319211433024,0,0,0,1.0,0.1757669094077643,1,0.0
ET,Energy Transfer,Pipelines,PIPE,2025,4,-0.390624999999997,0.552427172801986,0,0,0,3.0,0.1757669094077643,0,0.0
F,Ford Motor,Motor Vehicles & Parts,MOTO,2025,4,1.69218372280419,2.3931091708166794,0,0,0,1.0,0.9504238943341075,1,0.0
FDX,FedEx,"Mail, Package and Freight Delivery",MAIL,2025,4,1.202964652223486,1.7012489262298875,0,0,0,2.0,1.6441806864066675,0,0.0
FMCC,Freddie Mac,Diversified Financials,DIVE,2025,4,-0.5624296962879719,0.7953957043718307,0,0,0,3.0,-0.4616337168758946,0,0.0
FNMA,Fannie Mae,Diversified Financials,DIVE,2025,4,-2.232606438213922,3.1573823043636184,0,0,0,4.0,-0.4616337168758946,0,0.0
GD,General Dynamics,Aerospace & Defense,AERO,2025,4,0.13257129389582506,0.1874841218088253,0,0,0,1.0,-0.31642185789533106,1,0.0
GM,General Motors,Motor Vehicles & Parts,MOTO,2025,4,1.682833627278066,2.379886138914151,0,0,0,2.0,0.9504238943341075,1,0.0
GOOGL,Alphabet,Internet Services and Retailing,INTE,2025,4,1.763689756434624,2.494233973368346,0,0,0,1.0,1.0046538923007202,1,0.0
GSBD,Goldman Sachs,Commercial Banks,COMM,2025,4,0.7928118393234598,1.121205255581196,0,0,0,1.0,0.33538239993959457,1,0.0
HCA,HCA Healthcare,Health Care: Medical Facilities,HEAL,2025,4,1.5453094818174213,2.185397627249937,0,0,0,1.0,1.5453094818174213,0,0.0
HD,Home Depot,Specialty Retailers: Other,SPEC,2025,4,1.6457067212226968,2.327380764841696,0,0,0,1.0,0.8475367690681007,1,0.0
HP,HP,"Computers, Office Equipment",COMP,2025,4,1.2260536398467374,1.7339016856681542,0,0,0,3.0,1.7519534106416252,0,0.0
HUM.ST,Humana,Health Care: Insurance and Managed Care,HEAL,2025,4,0.3791982665222117,0.5362673313440794,0,0,0,4.0,1.3405091189742524,0,0.0
IBM,IBM,Information Technology Services,INFO,2025,4,1.2121212121212157,1.7141982574219385,0,0,0,1.0,1.2121212121212157,0,0.0
INGM,Ingram Micro,Wholesalers: Electronics and Office Equipment,WHOL,2025,4,1.2431626056688214,1.7580974171719232,0,0,0,2.0,1.2921331916140804,0,0.0
INTC,Intel,Semiconductors and Other Electronic Components,SEMI,2025,4,1.3087447947650246,1.8508446384418906,0,0,0,1.0,-0.044265847125276835,1,0.0
JNJ,Johnson & Johnson,Pharmaceuticals,PHAR,2025,4,0.2043630275274567,0.2890129651769554,0,0,0,4.0,0.7339261938067106,0,0.0
JPM,JPMorgan Chase,Commercial Banks,COMM,2025,4,-0.06032575909913762,0.08531350667845257,0,0,0,5.0,0.33538239993959457,0,0.0
KR,Kroger,Food & Drug Stores,FOOD,2025,4,0.12139605462822198,0.17167994687381666,0,0,0,1.0,0.1176132236715372,1,0.0
LLY,Eli Lilly,Pharmaceuticals,PHAR,2025,4,0.7864543894794391,1.1122144637896751,0,0,0,3.0,0.7339261938067106,1,0.0
LMT,Lockheed Martin,Aerospace & Defense,AERO,2025,4,-0.7987015760474969,1.1295346011351362,0,0,0,4.0,-0.31642185789533106,0,0.0
MCK,McKesson,Wholesalers: Health Care,WHOL,2025,4,0.9753255009064545,1.3793185511102404,0,0,0,1.0,0.6179460886903234,1,0.0
MET,MetLife,"Insurance: Life, Health (Stock)",INSU,2025,4,0.7778679653679595,1.1000714263589333,0,0,0,2.0,1.0204168870251236,0,0.0
META,Meta,Internet Services and Retailing,INTE,2025,4,0.4328269540863976,0.6121097486296204,0,0,0,3.0,1.0046538923007202,0,0.0
MPC,Marathon Petroleum,Petroleum Refining,PETR,2025,4,0.7318890722307979,1.035047452101456,0,0,0,2.0,0.4145842878055969,1,0.0
MRK,Merck,Pharmaceuticals,PHAR,2025,4,1.4688849110245374,2.0773169627360977,0,0,0,2.0,0.7339261938067106,1,0.0
MS,Morgan Stanley,Commercial Banks,COMM,2025,4,-0.1669817265280407,0.23614782232443038,0,0,0,6.0,0.33538239993959457,0,0.0
MSFT,Microsoft,Computer Software,COMP,2025,4,-0.6594486131722511,0.9326011724363263,0,0,0,1.0,-1.7453111877859935,1,0.0
NKE,Nike,Apparel,APPA,2025,4,1.1150903467361204,1.5769758916255385,0,0,0,1.0,1.1150903467361204,0,0.0
NVDA,Nvidia,Semiconductors and Other Electronic Components,SEMI,2025,4,-0.4871567759078806,0.6889437194908754,0,0,0,2.0,-0.044265847125276835,0,0.0
ORCL,Oracle,Computer Software,COMP,2025,4,-2.831173762399736,4.0038843322205695,0,0,0,2.0,-1.7453111877859935,0,0.0
PAGP,Plains GP,Pipelines,PIPE,2025,4,0.0555864369094028,0.07861109296127383,0,0,0,2.0,0.1757669094077643,0,0.0
PEP,PepsiCo,Food Consumer Products,FOOD,2025,4,0.07871321013005414,0.11131728930384585,0,0,0,1.0,0.07871321013005414,0,0.0
PFGC,Performance Food,Wholesalers: Food and Grocery,WHOL,2025,4,1.24602332979852,1.7621430920343508,0,0,0,1.0,1.003907266383094,1,0.0
PFIZER.NS,Pfizer,Pharmaceuticals,PHAR,2025,4,-0.27841304563985286,0.3937355050854794,0,0,0,5.0,0.7339261938067106,0,0.0
PG,Procter & Gamble,Household and Personal Products,HOUS,2025,4,0.9211147850732133,1.3026530215529168,0,0,0,1.0,0.9211147850732133,0,0.0
PGR,Progressive,Insurance: Property and Casualty (Stock),INSU,2025,4,0.20132743362831781,0.2847199871149362,0,0,0,3.0,0.30787335540360844,0,0.0
PRU,Prudential Financial,"Insurance: Life, Health (Stock)",INSU,2025,4,1.2629658086822875,1.7861033754519946,0,0,0,1.0,1.0204168870251236,1,0.0
PSX,Phillips 66,Petroleum Refining,PETR,2025,4,0.6553526782331955,0.9268086456949162,0,0,0,3.0,0.4145842878055969,1,0.0
RTX,RTX,Aerospace & Defense,AERO,2025,4,-0.688753269398432,0.9740442147120725,0,0,0,3.0,-0.31642185789533106,0,0.0
SNEX,StoneX,Diversified Financials,DIVE,2025,4,-0.3734882617974921,0.5281921652211665,0,0,0,2.0,-0.4616337168758946,1,0.0
SNX,TD Synnex,Wholesalers: Electronics and Office Equipment,WHOL,2025,4,1.3411037775593393,1.8966071507742082,0,0,0,1.0,1.2921331916140804,1,0.0
SYY,Sysco,Wholesalers: Food and Grocery,WHOL,2025,4,0.7617912029676679,1.077335450933391,0,0,0,2.0,1.003907266383094,0,0.0
TGT,Target,General Merchandisers,GENE,2025,4,2.3542065009560216,3.3293507622789145,0,0,0,1.0,0.6129272347546341,1,0.0
TILIX,TIAA,"Insurance: Life, Health (Mutual)",INSU,2025,4,0.28215223097112374,0.3990235116931892,0,0,0,1.0,-0.7438796367268243,1,0.0
TJX,TJX,Specialty Retailers: Apparel,SPEC,2025,4,1.1345985007091286,1.6045645875510293,0,0,0,1.0,1.1345985007091286,0,0.0
TRV,Travelers,Insurance: Property and Casualty (Stock),INSU,2025,4,0.3856175091193278,0.545345511285084,0,0,0,2.0,0.30787335540360844,1,0.0
TSLA,Tesla,Motor Vehicles & Parts,MOTO,2025,4,-0.5237456670799336,0.7406882256185859,0,0,0,3.0,0.9504238943341075,0,0.0
TSN,Tyson Foods,Food Production,FOOD,2025,4,0.9106431417188396,1.2878438815008275,0,0,0,1.0,0.7836436721208702,1,0.0
