company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-10-08,20.85,21.14,20.69,21.07,24321300
Exxon Mobil,XOM,2014-10-08,57.87,58.74,57.25,58.6,15583700
Chevron,CVX,2014-10-08,71.57,73.07,71.15,72.88,9517400
Phillips 66,PSX,2014-10-08,51.67,52.59,50.8,52.55,4384500
General Motors,GM,2014-10-08,24.41,24.71,23.61,24.67,28308500
Ford Motor,F,2014-10-08,7.74,7.84,7.5,7.82,50319300
General Electric,GE,2014-10-08,101.29,102.51,100.12,102.51,7703408
Valero Energy,VLO,2014-10-08,29.45,30.46,28.9,30.37,9446000
AT&T,ATT.L,2014-10-08,52.6,52.96,52.2,52.2,244900
CVS Caremark,CVS,2014-10-08,59.3,60.22,59.12,60.19,4846500
Fannie Mae,FNMA,2014-10-08,1.71,1.75,1.67,1.72,15873600
UnitedHealth Group,UNH,2014-10-08,70.87,73.01,70.61,72.82,4787400
McKesson,MCK,2014-10-08,179.35,183.9,178.86,183.81,1128100
Verizon Communications,VZ,2014-10-08,27.81,28.22,27.7,28.22,15516100
J.P. Morgan Chase & Co.,JPM,2014-10-08,44.1,44.89,43.96,44.87,15834100
Costco Wholesale,COST,2014-10-08,103.06,103.66,102.22,103.49,4262500
Express Scripts Holding,ESH.BE,2014-10-08,9.77,9.77,9.77,9.77,0
Bank of America,BAC,2014-10-08,13.42,13.62,13.3,13.62,101266800
Cardinal Health,CAH,2014-10-08,55.14,56.59,54.99,56.57,2089600
International Business Machines,IBM,2014-10-08,111.83,114.02,111.62,113.87,3122101
Kroger,KR,2014-10-08,21.41,21.82,21.31,21.79,9136800
Marathon Petroleum,MPC,2014-10-08,28.82,29.96,28.53,29.92,7957000
Citigroup,C,2014-10-08,38.13,39.17,38.11,39.12,23356300
Archer Daniels Midland,ADM,2014-10-08,35.67,35.78,33.93,34.61,12130100
Wells Fargo,WFC,2014-10-08,37.38,38.07,37.26,38.04,15267200
Boeing,BA,2014-10-08,107.36,108.77,106.22,108.68,3610300
Procter & Gamble,PG,2014-10-08,60.83,61.52,60.73,61.44,8107100
Freddie Mac,FMCC,2014-10-08,1.68,1.7,1.62,1.65,5576900
Home Depot,HD,2014-10-08,71.63,72.86,71.38,72.81,6618900
Microsoft,MSFT,2014-10-08,38.52,39.72,38.41,39.63,33031000
Target,TGT,2014-10-08,44.22,45.14,44.1,45.03,3951200
Johnson & Johnson,JNJ,2014-10-08,75.4,77.32,75.12,77.23,8337000
American International Group,AIG,2014-10-08,39.38,40.09,38.84,40.06,16323200
MetLife,MET,2014-10-08,31.32,31.83,31.11,31.82,9683197
PepsiCo,PEP,2014-10-08,67.03,67.74,66.89,67.74,5715200
Comcast,CMCSA,2014-10-08,20.72,21.43,20.62,21.25,45371600
ConocoPhillips,COP,2014-10-08,51.12,51.78,50.41,51.71,11995700
Caterpillar,CAT,2014-10-08,70.82,72.53,70.11,72.37,6214200
United Parcel Service,UPS,2014-10-08,64.8,65.79,64.35,65.75,3253600
Pfizer,PFIZER.NS,2014-10-08,1408.72,1446.56,1396.19,1409.9,14487
Lowe's Companies,LOW,2014-10-08,43.44,44.41,43.37,44.35,5806900
Intel Corporation,INTC,2014-10-08,25.53,26.2,25.26,26.12,34960600
"Energy Transfer Equity, L.P.",ET,2014-10-08,11.42,11.57,10.89,11.48,6084800
"Cisco Systems, Inc.",CSCO,2014-10-08,17.51,17.59,17.24,17.58,40348300
Enterprise Products Partners L.P.,EPD,2014-10-08,17.96,17.98,17.42,17.7,4723700
Lockheed Martin Corporation,LMT,2014-10-08,128.69,131.13,127.62,130.98,1677600
"Best Buy Co., Inc.",BBY,2014-10-08,20.5,21.27,20.35,21.25,9366600
The Walt Disney Company,DIS,2014-10-08,78.81,79.8,78.15,79.76,7008000
Sysco Corporation,SYY,2014-10-08,27.87,28.29,27.75,28.24,3251100
FedEx Corporation,FDX,2014-10-08,133.52,137.16,132.62,137.0,2137500
"Merck & Co., Inc.",MRK,2014-10-08,39.8,40.87,39.74,40.84,12909474
"Johnson Controls, Inc.",JCI,2014-10-08,30.73,31.59,30.65,31.58,5408547
"Plains GP Holdings, L.P.",PAGP,2014-10-08,35.99,36.16,34.73,35.38,263813
World Fuel Services Corporation,WFK.BE,2014-10-08,25.53,25.54,25.47,25.54,0
"Prudential Financial, Inc.",PRU,2014-10-08,52.42,52.95,51.65,52.89,2316500
"The Goldman Sachs Group, Inc.",TGS,2014-10-08,2.47,2.5,2.43,2.47,76700
Liberty Mutual Holding Company Inc.,LBTYA,2014-10-08,18.04,18.41,17.91,18.36,8659572
Honeywell International Inc.,HON,2014-10-08,63.93,65.1,63.5,65.05,3846164
"United Continental Holdings, Inc.",UAL,2014-10-08,45.97,46.0,42.86,43.83,10650900
Deere & Company,DE,2014-10-08,65.42,66.76,64.67,66.67,8312200
"Delta Air Lines, Inc.",DAL,2014-10-08,31.18,31.23,29.64,30.42,25258700
Oracle Corporation,ORCL,2014-10-08,32.91,33.11,32.25,33.08,16005500
Morgan Stanley,MS,2014-10-08,25.18,25.54,24.7,25.52,12407900
Sears Holdings Corporation,SRSCQ,2014-10-08,12.48,12.48,12.48,12.48,0
New York Life Insurance Company,601336.SS,2014-10-08,19.09,19.13,18.7,19.0,8179765
"Mondelez International, Inc.",MDLZ,2014-10-08,26.66,27.09,26.5,27.08,9728900
American Express Company,AXP,2014-10-08,72.97,74.72,72.61,74.67,4238200
Nationwide Mutual Insurance Co.,NBS.L,2014-10-08,126.0,126.0,126.0,126.0,0
The Allstate Corporation,ALL,2014-10-08,48.0,48.62,47.95,48.57,2260600
"Tyson Foods, Inc.",TSN,2014-10-08,32.12,32.49,31.87,32.47,4564600
CIGNA Corporation,CI,2014-10-08,82.07,84.02,81.93,83.97,1413600
General Dynamics Corporation,GD,2014-10-08,94.63,97.03,94.06,96.9,1767100
Philip Morris International Inc.,PM,2014-10-08,48.48,49.16,48.33,49.12,5334600
