date,usd_inr_rate
1997-01-02,36.0
1997-01-03,35.95
1997-01-06,35.93
1997-01-07,35.97
1997-01-08,35.95
1997-01-09,35.897
1997-01-10,35.9
1997-01-13,35.9
1997-01-14,35.9
1997-01-15,35.88
1997-01-16,35.88
1997-01-17,35.89
1997-01-21,35.9
1997-01-22,35.9
1997-01-23,35.88
1997-01-24,35.82
1997-01-27,35.9
1997-01-28,35.9
1997-01-29,35.9
1997-01-30,35.83
1997-01-31,35.9
1997-02-03,35.88
1997-02-04,35.87
1997-02-05,35.88
1997-02-06,35.9
1997-02-07,35.88
1997-02-10,35.89
1997-02-11,35.89
1997-02-12,35.84
1997-02-13,35.95
1997-02-14,35.89
1997-02-18,35.9
1997-02-19,35.9
1997-02-20,35.88
1997-02-21,35.9
1997-02-24,35.9
1997-02-25,35.9
1997-02-26,35.86
1997-02-27,35.9
1997-02-28,35.91
1997-03-03,35.86
1997-03-04,35.895
1997-03-05,35.88
1997-03-06,35.88
1997-03-07,35.87
1997-03-10,35.9
1997-03-11,35.86
1997-03-12,35.85
1997-03-13,35.87
1997-03-14,35.85
1997-03-17,35.89
1997-03-18,35.89
1997-03-19,35.9
1997-03-20,35.91
1997-03-21,35.9
1997-03-24,35.885
1997-03-25,35.9
1997-03-26,35.9
1997-03-27,35.9
1997-03-28,35.91
1997-03-31,35.88
1997-04-01,35.89
1997-04-02,35.9
1997-04-03,35.87
1997-04-04,35.88
1997-04-07,35.88
1997-04-08,35.89
1997-04-09,35.86
1997-04-10,35.85
1997-04-11,35.88
1997-04-14,35.85
1997-04-15,35.837
1997-04-16,35.8
1997-04-17,35.83
1997-04-18,35.8
1997-04-21,35.78
1997-04-22,35.79
1997-04-23,35.76
1997-04-24,35.77
1997-04-25,35.782
1997-04-28,35.77
1997-04-29,35.77
1997-04-30,35.78
1997-05-01,35.77
1997-05-02,35.76
1997-05-05,35.8
1997-05-06,35.86
1997-05-07,35.889
1997-05-08,35.872
1997-05-09,35.86
1997-05-12,35.86
1997-05-13,35.86
1997-05-14,35.855
1997-05-15,35.84
1997-05-16,35.84
1997-05-19,35.82
1997-05-20,35.795
1997-05-21,35.81
1997-05-22,35.79
1997-05-23,35.76
1997-05-27,35.84
1997-05-28,35.82
1997-05-29,35.82
1997-05-30,35.8
1997-06-02,35.83
1997-06-03,35.82
1997-06-04,35.797
1997-06-05,35.755
1997-06-06,35.8
1997-06-09,35.8
1997-06-10,35.8
1997-06-11,35.827
1997-06-12,35.85
1997-06-13,35.83
1997-06-16,35.83
1997-06-17,35.82
1997-06-18,35.79
1997-06-19,35.845
1997-06-20,35.83
1997-06-23,35.83
1997-06-24,35.84
1997-06-25,35.82
1997-06-26,35.83
1997-06-27,35.83
1997-06-30,35.85
1997-07-01,35.83
1997-07-02,35.8
1997-07-03,35.79
1997-07-07,35.82
1997-07-08,35.8
1997-07-09,35.78
1997-07-10,35.77
1997-07-11,35.73
1997-07-14,35.75
1997-07-15,35.73
1997-07-16,35.73
1997-07-17,35.72
1997-07-18,35.71
1997-07-21,35.72
1997-07-22,35.71
1997-07-23,35.71
1997-07-24,35.71
1997-07-25,35.705
1997-07-28,35.75
1997-07-29,35.737
1997-07-30,35.72
1997-07-31,35.72
1997-08-01,35.8
1997-08-04,35.8
1997-08-05,35.737
1997-08-06,35.735
1997-08-07,35.727
1997-08-08,35.74
1997-08-11,35.727
1997-08-12,35.73
1997-08-13,35.732
1997-08-14,35.74
1997-08-15,35.81
1997-08-18,35.74
1997-08-19,35.73
1997-08-20,36.2
1997-08-21,36.3
1997-08-22,36.4
1997-08-25,36.6
1997-08-26,36.5
1997-08-27,36.5
1997-08-28,36.45
1997-08-29,36.48
1997-09-02,36.57
1997-09-03,36.48
1997-09-04,36.51
1997-09-05,37.0
1997-09-08,36.56
1997-09-09,36.66
1997-09-10,36.47
1997-09-11,36.65
1997-09-12,36.6
1997-09-15,36.46
1997-09-16,36.65
1997-09-17,36.46
1997-09-18,36.4
1997-09-19,36.5
1997-09-22,36.4
1997-09-23,36.4
1997-09-24,36.3
1997-09-25,36.25
1997-09-26,36.25
1997-09-29,36.227
1997-09-30,36.19
1997-10-01,36.2
1997-10-02,37.0
1997-10-03,36.25
1997-10-06,36.2
1997-10-07,36.25
1997-10-08,36.25
1997-10-09,36.22
1997-10-10,36.25
1997-10-14,36.3
1997-10-15,36.257
1997-10-16,36.235
1997-10-17,36.237
1997-10-20,36.25
1997-10-21,36.25
1997-10-22,36.2
1997-10-23,36.3
1997-10-24,36.3
1997-10-27,36.34
1997-10-28,36.3
1997-10-29,36.345
1997-10-30,36.32
1997-10-31,36.39
1997-11-03,36.405
1997-11-04,36.4
1997-11-05,36.4
1997-11-06,36.5
1997-11-07,36.55
1997-11-10,36.64
1997-11-12,36.76
1997-11-13,36.8
1997-11-14,36.8
1997-11-17,36.94
1997-11-18,37.6
1997-11-19,37.6
1997-11-20,37.54
1997-11-21,37.83
1997-11-24,38.32
1997-11-25,38.265
1997-11-26,38.75
1997-11-28,39.1
1997-12-01,39.45
1997-12-02,39.5
1997-12-03,39.45
1997-12-04,39.15
1997-12-05,39.0
1997-12-08,38.995
1997-12-09,39.15
1997-12-10,39.15
1997-12-11,39.6
1997-12-12,39.6
1997-12-15,39.575
1997-12-16,40.0
1997-12-17,40.0
1997-12-18,40.0
1997-12-19,40.0
1997-12-22,39.06
1997-12-23,39.01
1997-12-24,39.0
1997-12-26,39.3
1997-12-29,39.16
1997-12-30,39.35
1997-12-31,39.3
