date,usd_inr_rate
2000-01-03,43.55
2000-01-04,43.55
2000-01-05,43.55
2000-01-06,43.55
2000-01-07,43.55
2000-01-10,43.55
2000-01-11,43.6
2000-01-12,43.6
2000-01-13,43.55
2000-01-14,43.55
2000-01-18,43.6
2000-01-19,43.6
2000-01-20,43.6
2000-01-21,43.6
2000-01-24,43.62
2000-01-25,43.59
2000-01-26,43.65
2000-01-27,43.63
2000-01-28,43.65
2000-01-31,43.65
2000-02-01,43.62
2000-02-02,43.65
2000-02-03,43.65
2000-02-04,43.65
2000-02-07,43.64
2000-02-08,43.63
2000-02-09,43.65
2000-02-10,43.58
2000-02-11,43.65
2000-02-14,43.65
2000-02-15,43.64
2000-02-16,43.75
2000-02-17,43.68
2000-02-18,43.68
2000-02-22,43.65
2000-02-23,43.68
2000-02-24,43.65
2000-02-25,43.65
2000-02-28,43.68
2000-02-29,43.65
2000-03-01,43.63
2000-03-02,43.65
2000-03-03,43.65
2000-03-06,43.63
2000-03-07,43.63
2000-03-08,43.65
2000-03-09,43.63
2000-03-10,43.65
2000-03-13,43.65
2000-03-14,43.64
2000-03-15,43.65
2000-03-16,43.58
2000-03-17,43.65
2000-03-20,43.63
2000-03-21,43.59
2000-03-22,43.65
2000-03-23,43.65
2000-03-24,43.65
2000-03-27,43.62
2000-03-28,43.65
2000-03-29,43.65
2000-03-30,43.65
2000-03-31,43.65
2000-04-03,43.632
2000-04-04,43.65
2000-04-05,43.68
2000-04-06,43.65
2000-04-07,43.67
2000-04-10,43.66
2000-04-11,43.68
2000-04-12,43.7
2000-04-13,43.7
2000-04-14,43.75
2000-04-17,43.68
2000-04-18,43.7
2000-04-19,43.7
2000-04-20,43.687
2000-04-21,43.7
2000-04-24,43.655
2000-04-25,43.7
2000-04-26,43.7
2000-04-27,43.7
2000-04-28,43.7
2000-05-01,43.67
2000-05-02,43.75
2000-05-03,43.73
2000-05-04,43.67
2000-05-05,43.7
2000-05-08,43.7
2000-05-09,43.7
2000-05-10,44.3
2000-05-11,44.44
2000-05-12,44.15
2000-05-15,44.44
2000-05-16,44.05
2000-05-17,44.02
2000-05-18,44.03
2000-05-19,44.0
2000-05-22,44.02
2000-05-23,44.15
2000-05-24,44.25
2000-05-25,44.2
2000-05-26,44.4
2000-05-30,44.65
2000-05-31,44.65
2000-06-01,44.65
2000-06-02,44.7
2000-06-05,44.75
2000-06-06,44.75
2000-06-07,44.83
2000-06-08,44.85
2000-06-09,44.85
2000-06-12,44.85
2000-06-13,44.8
2000-06-14,44.72
2000-06-15,44.8
2000-06-16,44.83
2000-06-19,44.85
2000-06-20,44.75
2000-06-21,44.7
2000-06-22,44.7
2000-06-23,44.75
2000-06-26,44.75
2000-06-27,44.7
2000-06-28,44.72
2000-06-29,44.73
2000-06-30,44.7
2000-07-03,44.72
2000-07-05,44.69
2000-07-06,44.81
2000-07-07,44.78
2000-07-10,44.75
2000-07-11,44.75
2000-07-12,44.75
2000-07-13,44.78
2000-07-14,44.78
2000-07-17,44.74
2000-07-18,44.83
2000-07-19,44.85
2000-07-20,45.02
2000-07-21,44.8
2000-07-24,44.77
2000-07-25,44.95
2000-07-26,44.98
2000-07-27,44.95
2000-07-28,44.96
2000-07-31,45.15
2000-08-01,45.15
2000-08-02,45.4
2000-08-03,45.4
2000-08-04,45.4
2000-08-07,45.62
2000-08-08,45.8
2000-08-09,45.7
2000-08-10,45.9
2000-08-11,45.9
2000-08-14,45.85
2000-08-15,45.8
2000-08-16,45.8
2000-08-17,45.95
2000-08-18,45.9
2000-08-21,45.73
2000-08-22,45.75
2000-08-23,45.9
2000-08-24,46.05
2000-08-25,46.05
2000-08-28,45.83
2000-08-29,46.0
2000-08-30,45.9
2000-08-31,45.9
2000-09-01,45.8
2000-09-05,45.74
2000-09-06,45.65
2000-09-07,46.05
2000-09-08,45.73
2000-09-11,45.65
2000-09-12,45.7
2000-09-13,45.7
2000-09-14,45.8
2000-09-15,45.85
2000-09-18,46.15
2000-09-19,46.45
2000-09-20,46.3
2000-09-21,46.09
2000-09-22,46.18
2000-09-25,46.16
2000-09-26,46.1
2000-09-27,46.15
2000-09-28,46.05
2000-09-29,46.06
2000-10-02,46.1
2000-10-03,46.18
2000-10-04,46.17
2000-10-05,46.17
2000-10-06,46.17
2000-10-10,46.25
2000-10-11,46.35
2000-10-12,46.3
2000-10-13,46.45
2000-10-16,46.4
2000-10-17,46.35
2000-10-18,46.45
2000-10-19,46.4
2000-10-20,46.4
2000-10-23,46.45
2000-10-24,46.48
2000-10-25,46.7
2000-10-26,46.7
2000-10-27,46.78
2000-10-30,46.78
2000-10-31,46.9
2000-11-01,46.82
2000-11-02,46.85
2000-11-03,46.7
2000-11-06,46.64
2000-11-07,46.7
2000-11-08,46.72
2000-11-09,46.75
2000-11-10,46.78
2000-11-13,46.77
2000-11-14,46.85
2000-11-15,46.83
2000-11-16,46.85
2000-11-17,46.82
2000-11-20,46.9
2000-11-21,46.85
2000-11-22,46.86
2000-11-24,46.91
2000-11-27,46.9
2000-11-28,46.93
2000-11-29,46.95
2000-11-30,46.87
2000-12-01,46.89
2000-12-04,46.88
2000-12-05,46.8
2000-12-06,46.78
2000-12-07,46.8
2000-12-08,46.8
2000-12-11,46.78
2000-12-12,46.78
2000-12-13,46.8
2000-12-14,46.8
2000-12-15,46.8
2000-12-18,46.79
2000-12-19,46.75
2000-12-20,46.75
2000-12-21,46.74
2000-12-22,46.77
2000-12-26,46.75
2000-12-27,46.73
2000-12-28,46.75
2000-12-29,46.75
