company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1998-04-15,10.2,10.47,10.17,10.32,10776925
Exxon Corporation,XOM,1998-04-15,14.38,14.61,14.25,14.56,6696600
"Wal-Mart Stores, Inc.",WMT,1998-04-15,5.64,5.7,5.57,5.7,18723600
General Electric Company,GE,1998-04-15,73.11,73.96,72.16,73.22,1939118
International Business Machines Corporation,IBM,1998-04-15,26.22,26.91,26.1,26.89,9522993
AT&T Corp.,ATT.L,1998-04-15,12.15,12.15,12.15,12.15,0
The Boeing Company,BA,1998-04-15,33.51,33.71,33.12,33.16,3336100
Travelers Group Inc.,TRV,1998-04-15,21.89,22.13,21.69,22.0,548200
Chevron Corporation,CVX,1998-04-15,14.46,14.57,14.37,14.46,3294800
"American International Group,Inc.",AIG,1998-04-15,545.09,570.52,543.52,560.03,182419
"Motorola, Inc.",MSI,1998-04-15,45.77,47.28,45.71,46.91,2782392
"PepsiCo, Inc.",PEP,1998-04-15,20.91,21.29,20.81,21.19,3758400
Lockheed Martin Corporation,LMT,1998-04-15,27.42,28.47,27.42,28.34,1209200
Fannie Mae,FNMA,1998-04-15,48.6,48.65,47.81,47.86,4977500
"Morgan Stanley, Dean Witter, Discover & Co.",MSD,1998-04-15,1.24,1.25,1.24,1.24,72300
The Kroger Company,KR,1998-04-15,8.17,8.17,7.94,7.99,1284000
Intel Corporation,INTC,1998-04-15,11.07,11.26,10.58,10.6,142813200
The Allstate Corporation,ALL,1998-04-15,25.49,25.75,25.23,25.55,2988400
"ConAgra, Inc.",CAG,1998-04-15,8.9,8.9,8.65,8.69,1539559
"Merck & Co., Inc.",MRK,1998-04-15,22.87,22.94,22.15,22.6,6416066
Johnson & Johnson,JNJ,1998-04-15,18.1,18.12,17.62,17.9,6911200
The Walt Disney Company,DIS,1998-04-15,28.31,28.72,28.14,28.4,6089103
CIGNA Corporation,CI,1998-04-15,18.79,19.3,18.79,19.3,1865700
Loews Corporation,L,1998-04-15,13.69,13.92,13.55,13.88,1417800
American Express Company,AXP,1998-04-15,21.34,21.34,20.93,21.06,3649149
"Caterpillar, Inc.",CAT,1998-04-15,13.97,14.33,13.89,14.08,4040600
Xerox Corporation,XRX,1998-04-15,62.03,62.31,61.48,62.0,898352
J.P. Morgan & Co. Incorporated,JPM,1998-04-15,21.78,22.05,21.26,21.37,5412900
Duke Energy Corporation,DUK,1998-04-15,14.92,14.92,14.76,14.82,574657
Electronic Data Systems Corporation,EA,1998-04-15,10.52,10.8,10.46,10.46,2906000
Sysco Corporation,SYY,1998-04-15,6.3,6.3,6.08,6.14,942800
Federal Home Loan Mortgage Corp.,FMCC,1998-04-15,37.43,37.43,36.92,36.97,2931500
First Union Corporation,FHN,1998-04-15,15.43,16.1,15.43,15.88,1011808
Archer Daniels Midland Company,ADM,1998-04-15,9.69,9.78,9.61,9.78,1409744
Ashland Inc.,ASH,1998-04-15,11.93,12.16,11.82,12.07,603786
