company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-03-04,19.76,19.95,19.73,19.85,22631400
Exxon Mobil,XOM,2014-03-04,59.02,59.18,58.58,58.97,12566100
Chevron,CVX,2014-03-04,70.41,70.64,70.02,70.06,5611500
Phillips 66,PSX,2014-03-04,49.56,49.98,49.13,49.9,2380300
General Motors,GM,2014-03-04,27.3,27.64,27.22,27.59,17884600
Ford Motor,F,2014-03-04,8.31,8.34,8.28,8.33,33071700
General Electric,GE,2014-03-04,101.9,102.74,101.66,102.42,7645045
Valero Energy,VLO,2014-03-04,31.34,31.66,30.82,31.61,10617300
AT&T,ATT.L,2014-03-04,56.15,56.9,55.95,56.8,348320
CVS Caremark,CVS,2014-03-04,53.06,53.14,52.77,52.93,5744700
Fannie Mae,FNMA,2014-03-04,4.68,4.77,4.63,4.7,18770400
UnitedHealth Group,UNH,2014-03-04,64.54,65.23,64.38,64.87,5164500
McKesson,MCK,2014-03-04,163.42,166.5,163.16,165.98,1688100
Verizon Communications,VZ,2014-03-04,26.03,26.5,25.99,26.23,52231200
J.P. Morgan Chase & Co.,JPM,2014-03-04,41.47,41.77,41.24,41.7,17157000
Costco Wholesale,COST,2014-03-04,93.17,93.41,92.57,93.21,1808300
Express Scripts Holding,ESH.BE,2014-03-04,12.41,12.48,12.41,12.48,413
Bank of America,BAC,2014-03-04,13.05,13.26,13.01,13.25,100849900
Cardinal Health,CAH,2014-03-04,52.56,53.59,52.56,53.51,2214000
International Business Machines,IBM,2014-03-04,110.44,111.24,110.36,110.81,4950718
Kroger,KR,2014-03-04,16.91,17.21,16.84,16.97,14353800
Marathon Petroleum,MPC,2014-03-04,29.56,29.84,29.14,29.76,7198400
Citigroup,C,2014-03-04,35.97,36.44,35.83,36.35,23940500
Archer Daniels Midland,ADM,2014-03-04,28.74,29.2,28.74,29.03,3666300
Wells Fargo,WFC,2014-03-04,33.6,33.66,33.39,33.61,14881900
Boeing,BA,2014-03-04,111.2,112.59,111.16,111.93,5422800
Procter & Gamble,PG,2014-03-04,56.1,56.55,55.96,56.36,8306900
Freddie Mac,FMCC,2014-03-04,4.59,4.65,4.53,4.6,7579400
Home Depot,HD,2014-03-04,63.09,63.32,62.95,63.07,6367600
Microsoft,MSFT,2014-03-04,31.93,32.17,31.82,32.11,26802400
Target,TGT,2014-03-04,44.09,44.12,43.2,43.26,6400100
Johnson & Johnson,JNJ,2014-03-04,67.15,67.87,66.99,67.78,8796300
American International Group,AIG,2014-03-04,38.28,38.57,38.2,38.43,10146000
MetLife,MET,2014-03-04,30.8,31.02,30.66,30.91,6701818
PepsiCo,PEP,2014-03-04,56.32,57.11,56.31,57.06,7518000
Comcast,CMCSA,2014-03-04,19.69,19.76,19.63,19.68,25819600
ConocoPhillips,COP,2014-03-04,45.55,45.61,45.25,45.35,4906600
Caterpillar,CAT,2014-03-04,71.9,72.09,71.43,71.77,6261300
United Parcel Service,UPS,2014-03-04,63.75,64.24,63.73,64.1,3310100
Pfizer,PFIZER.NS,2014-03-04,954.56,1019.32,952.21,1007.34,256383
Lowe's Companies,LOW,2014-03-04,40.79,41.08,40.67,40.96,6390300
Intel Corporation,INTC,2014-03-04,18.56,18.6,18.39,18.48,23661200
"Energy Transfer Equity, L.P.",ET,2014-03-04,9.08,9.18,8.97,9.08,3317400
"Cisco Systems, Inc.",CSCO,2014-03-04,15.16,15.24,15.11,15.19,35673900
Enterprise Products Partners L.P.,EPD,2014-03-04,15.43,15.44,15.25,15.34,1894800
Lockheed Martin Corporation,LMT,2014-03-04,120.11,121.49,120.11,121.1,1748200
