ticker,company,sector_name,sector_code,year,quarter,avg_return,total_volatility,correlation_gdp,correlation_inflation,currency_impact,sector_rank,sector_avg_return,outperforming_sector,recession_resilience_score
601336.SS,New York Life Insurance,"Insurance: Life, Health (Mutual)",INSU,2021,4,-0.014698459217379646,33.96286291097193,0,0,0,3.0,0.09765648388363657,0,0.0
ABBV,AbbVie,Pharmaceuticals,PHAR,2021,4,0.4079364321741937,39.13839659800099,0,0,0,1.0,0.0749636855796541,1,0.0
ABT,Abbott Laboratories,Medical Products and Equipment,MEDI,2021,4,0.22097365391197332,54.317542047373145,0,0,0,1.0,0.22097365391197332,0,0.0
ACI,Albertsons,Food & Drug Stores,FOOD,2021,4,-0.0729373894362843,149.09811549394658,0,0,0,2.0,0.11823532566583328,0,0.0
ADM,Archer Daniels Midland,Food Production,FOOD,2021,4,0.14069307413829804,54.9067048216973,0,0,0,2.0,0.15933805210114466,0,0.0
AIG,AIG,Insurance: Property and Casualty (Stock),INSU,2021,4,-0.10814123770487427,69.53579882250327,0,0,0,5.0,-0.01812910390825718,0,0.0
ALL,Allstate,Insurance: Property and Casualty (Stock),INSU,2021,4,-0.08335747296644604,80.73353423817167,0,0,0,4.0,-0.01812910390825718,0,0.0
AMZN,Amazon,Internet Services and Retailing,INTE,2021,4,0.05151527809645512,67.20504918667991,0,0,0,3.0,0.07441390853685158,0,0.0
APLE,Apple,"Computers, Office Equipment",COMP,2021,4,0.021763963571104675,75.6793733017071,0,0,0,1.0,-0.1869634373627198,1,0.0
ATT.L,AT&T,Telecommunications,TELE,2021,4,0.21264746342966642,67.76578797855026,0,0,0,1.0,0.021749352046842155,1,0.0
AXP,American Express,Diversified Financials,DIVE,2021,4,-0.11896024698803734,73.5090951072807,0,0,0,1.0,-0.16177972812480468,1,0.0
BA,Boeing,Aerospace & Defense,AERO,2021,4,-0.09850881645659028,106.35417029193097,0,0,0,4.0,0.09075798874521082,0,0.0
BAC,Bank of America,Commercial Banks,COMM,2021,4,-0.14865322843905668,55.82096466611534,0,0,0,4.0,-0.16270768534320498,1,0.0
BBY,Best Buy,Specialty Retailers: Other,SPEC,2021,4,-0.419093702427737,100.10130333937812,0,0,0,4.0,0.010412818478495785,0,0.0
C,Citigroup,Commercial Banks,COMM,2021,4,-0.32745337889702264,55.42305051672341,0,0,0,7.0,-0.16270768534320498,0,0.0
CAH,Cardinal Health,Wholesalers: Health Care,WHOL,2021,4,0.1767013726426136,63.564838932852005,0,0,0,2.0,0.30943219530743094,0,0.0
CAT,Caterpillar,Construction and Farm Machinery,CONS,2021,4,0.020064813205923564,65.22544132614361,0,0,0,1.0,-0.03541058752867281,1,0.0
CHTR,Charter Communications,Telecommunications,TELE,2021,4,-0.035726821303771014,58.04834999570791,0,0,0,3.0,0.021749352046842155,0,0.0
CI,Cigna,Health Care: Pharmacy and Other Services,HEAL,2021,4,0.18021329061103175,64.14883846146115,0,0,0,2.0,0.2560783124630452,0,0.0
CMCSA,Comcast,Telecommunications,TELE,2021,4,-0.06396560061432092,55.95767407055961,0,0,0,4.0,0.021749352046842155,0,0.0
CNC,Centene,Health Care: Insurance and Managed Care,HEAL,2021,4,0.39450764181190645,95.40122519141971,0,0,0,1.0,0.23577748800426768,1,0.0
COF,Capital One Financial,Commercial Banks,COMM,2021,4,-0.09493625078413713,57.27225774719555,0,0,0,1.0,-0.16270768534320498,1,0.0
COST,Costco Wholesale,General Merchandisers,GENE,2021,4,0.3397271274105705,56.990191378058924,0,0,0,1.0,0.005828090969246367,1,0.0
CSCO,Cisco Systems,Network and Other Communications Equipment,NETW,2021,4,0.312571005459733,66.3286731876036,0,0,0,1.0,0.312571005459733,0,0.0
CVS,CVS Health,Health Care: Pharmacy and Other Services,HEAL,2021,4,0.3319433343150586,76.18310518366206,0,0,0,1.0,0.2560783124630452,1,0.0
CVX,Chevron,Petroleum Refining,PETR,2021,4,0.09498311791928786,46.734552608057385,0,0,0,1.0,-0.06590821140890865,1,0.0
DE,Deere,Construction and Farm Machinery,CONS,2021,4,-0.09088598826326919,76.87891720263904,0,0,0,2.0,-0.03541058752867281,0,0.0
DELL,Dell Technologies,"Computers, Office Equipment",COMP,2021,4,0.015331165846462555,77.16064751370294,0,0,0,2.0,-0.1869634373627198,1,0.0
DG,Dollar General,Specialty Retailers: Other,SPEC,2021,4,0.16863433460455846,49.028791568618665,0,0,0,2.0,0.010412818478495785,1,0.0
DIS,Walt Disney,Entertainment,ENTE,2021,4,-0.1926857572508763,72.92582721109815,0,0,0,1.0,-0.1926857572508763,0,0.0
DOW,Dow,Chemicals,CHEM,2021,4,0.012589412757660493,64.12298804736814,0,0,0,1.0,0.006009180725687832,1,0.0
ELV,Elevance Health,Health Care: Insurance and Managed Care,HEAL,2021,4,0.2192229062669416,52.10834207673416,0,0,0,3.0,0.23577748800426768,0,0.0
ET,Energy Transfer,Pipelines,PIPE,2021,4,-0.4152863282594702,63.76570359175094,0,0,0,1.0,-0.4152863282594702,0,0.0
EXC,Exelon,Utilities: Gas and Electric,UTIL,2021,4,0.17048353318269996,39.160559739315204,0,0,0,1.0,0.17048353318269996,0,0.0
F,Ford Motor,Motor Vehicles & Parts,MOTO,2021,4,0.35995415328535635,102.30340738529799,0,0,0,1.0,0.09720093048001145,1,0.0
FDX,FedEx,"Mail, Package, and Freight Delivery",MAIL,2021,4,0.24280659596299478,61.66212369416628,0,0,0,1.0,0.14821239317189927,1,0.0
FMCC,Freddie Mac,Diversified Financials,DIVE,2021,4,-0.13985391946760792,185.63971645076737,0,0,0,3.0,-0.16177972812480468,1,0.0
FNMA,Fannie Mae,Diversified Financials,DIVE,2021,4,-0.12682935138681034,203.7311040871111,0,0,0,2.0,-0.16177972812480468,1,0.0
GD,General Dynamics,Aerospace & Defense,AERO,2021,4,0.07285855897293783,43.82375724522341,0,0,0,3.0,0.09075798874521082,0,0.0
GE,General Electric,Industrial Machinery,INDU,2021,4,-0.2545847792346717,72.12111482423306,0,0,0,1.0,-0.2545847792346717,0,0.0
GM,General Motors,Motor Vehicles & Parts,MOTO,2021,4,0.14508550737323953,96.71019817036185,0,0,0,2.0,0.09720093048001145,1,0.0
GOOGL,Alphabet,Internet Services and Retailing,INTE,2021,4,0.05264692281556197,47.6386103147514,0,0,0,2.0,0.07441390853685158,0,0.0
GS,Goldman Sachs Group,Commercial Banks,COMM,2021,4,-0.1597320463599822,62.39572201163184,0,0,0,6.0,-0.16270768534320498,1,0.0
HCA,HCA Healthcare,Health Care: Medical Facilities,HEAL,2021,4,0.0802691120394139,43.548632011968,0,0,0,1.0,0.0802691120394139,0,0.0
HD,Home Depot,Specialty Retailers: Other,SPEC,2021,4,0.28762504353720636,54.84523239388021,0,0,0,1.0,0.010412818478495785,1,0.0
HON,Honeywell International,"Electronics, Electrical Equipment",ELEC,2021,4,-0.12385227684752753,41.41631141477741,0,0,0,1.0,-0.12385227684752753,0,0.0
HP,HP,"Computers, Office Equipment",COMP,2021,4,-0.5979854415057266,147.17634842450232,0,0,0,3.0,-0.1869634373627198,0,0.0
HUM.ST,Humana,Health Care: Insurance and Managed Care,HEAL,2021,4,0.0641920625396062,83.00628556172909,0,0,0,4.0,0.23577748800426768,0,0.0
IBM,IBM,Information Technology Services,INFO,2021,4,0.2831472462295893,39.35490945630317,0,0,0,1.0,0.2831472462295893,0,0.0
INTC,Intel,Semiconductors and Other Electronic Components,SEMI,2021,4,0.12890252164595065,45.755230756366956,0,0,0,1.0,0.12890252164595065,0,0.0
JNJ,Johnson & Johnson,Pharmaceuticals,PHAR,2021,4,0.1525214782235742,38.66966197112927,0,0,0,2.0,0.0749636855796541,1,0.0
JPM,JPMorgan Chase,Commercial Banks,COMM,2021,4,-0.15748399346703632,40.703407373437706,0,0,0,5.0,-0.16270768534320498,1,0.0
KR,Kroger,Food & Drug Stores,FOOD,2021,4,0.30940804076795086,108.64063185299337,0,0,0,1.0,0.11823532566583328,1,0.0
LFG.AX,Liberty Mutual Insurance Group,Insurance: Property and Casualty (Stock),INSU,2021,4,-0.17649884499757373,87.19963518266457,0,0,0,6.0,-0.01812910390825718,0,0.0
LMT,Lockheed Martin,Aerospace & Defense,AERO,2021,4,0.1809629139834388,37.94002124348481,0,0,0,2.0,0.09075798874521082,1,0.0
MCK,McKesson,Wholesalers: Health Care,WHOL,2021,4,0.44216301797224833,71.950028079787,0,0,0,1.0,0.30943219530743094,1,0.0
MET,MetLife,"Insurance: Life, Health (Stock)",INSU,2021,4,-0.028439702980897062,62.79449906826199,0,0,0,2.0,-0.023052826420221592,0,0.0
META,Meta Platforms,Internet Services and Retailing,INTE,2021,4,0.11907952469853762,69.76072693111804,0,0,0,1.0,0.07441390853685158,1,0.0
MMM,3M,Chemicals,CHEM,2021,4,-0.0005710513062848291,41.80279289661913,0,0,0,2.0,0.006009180725687832,0,0.0
MPC,Marathon Petroleum,Petroleum Refining,PETR,2021,4,-0.09720085098429372,91.24129027128313,0,0,0,3.0,-0.06590821140890865,0,0.0
MRK,Merck,Pharmaceuticals,PHAR,2021,4,-0.26382679360482036,104.57364360664128,0,0,0,4.0,0.0749636855796541,0,0.0
MS,Morgan Stanley,Commercial Banks,COMM,2021,4,-0.1077863935840308,65.78539270184422,0,0,0,2.0,-0.16270768534320498,1,0.0
MSFT,Microsoft,Computer Software,COMP,2021,4,0.08516906155716349,43.4862657267481,0,0,0,1.0,-0.020118986678636826,1,0.0
NKE,Nike,Apparel,APPA,2021,4,0.03483352324768959,66.66704501893997,0,0,0,1.0,0.03483352324768959,0,0.0
NOC,Northrop Grumman,Aerospace & Defense,AERO,2021,4,0.2077192984810569,42.032677111183844,0,0,0,1.0,0.09075798874521082,1,0.0
NWE,Northwestern Mutual,"Insurance: Life, Health (Mutual)",INSU,2021,4,0.013280881420320008,67.6816645592384,0,0,0,2.0,0.09765648388363657,0,0.0
