company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-03-31,20.3,20.42,20.22,20.33,14086800
Exxon Mobil,XOM,2014-03-31,60.18,60.4,59.46,59.68,12375200
Chevron,CVX,2014-03-31,72.17,72.67,71.98,72.24,5482700
Phillips 66,PSX,2014-03-31,50.7,50.87,50.42,50.55,3071500
General Motors,GM,2014-03-31,26.03,26.23,25.59,25.95,24292600
Ford Motor,F,2014-03-31,8.46,8.47,8.39,8.46,27054500
General Electric,GE,2014-03-31,103.9,104.13,103.06,103.38,6695737
Valero Energy,VLO,2014-03-31,34.48,34.57,33.8,34.1,5721100
AT&T,ATT.L,2014-03-31,52.7,52.79,52.3,52.4,553630
CVS Caremark,CVS,2014-03-31,54.17,54.48,53.99,54.21,4355100
Fannie Mae,FNMA,2014-03-31,3.58,4.85,3.45,3.9,29745100
UnitedHealth Group,UNH,2014-03-31,68.39,68.55,67.84,68.32,3513700
McKesson,MCK,2014-03-31,162.11,163.37,161.54,162.09,1010300
Verizon Communications,VZ,2014-03-31,26.1,26.19,26.01,26.05,20744100
J.P. Morgan Chase & Co.,JPM,2014-03-31,44.3,44.43,44.13,44.21,15216700
Costco Wholesale,COST,2014-03-31,89.44,89.71,89.15,89.24,2119500
Express Scripts Holding,ESH.BE,2014-03-31,10.87,10.87,10.87,10.87,0
Bank of America,BAC,2014-03-31,13.59,13.68,13.56,13.63,62115800
Cardinal Health,CAH,2014-03-31,51.33,51.62,50.95,51.15,3300300
International Business Machines,IBM,2014-03-31,113.9,115.17,113.76,114.41,8930016
Kroger,KR,2014-03-31,17.67,17.69,17.41,17.47,6973600
Marathon Petroleum,MPC,2014-03-31,30.93,31.08,30.51,30.59,5580000
Citigroup,C,2014-03-31,35.38,35.65,35.33,35.43,25651000
Archer Daniels Midland,ADM,2014-03-31,30.85,31.08,30.72,30.95,3295000
Wells Fargo,WFC,2014-03-31,35.78,35.89,35.57,35.77,17901800
Boeing,BA,2014-03-31,107.75,108.33,107.26,107.86,2962000
Procter & Gamble,PG,2014-03-31,57.47,58.07,57.15,57.9,8492800
Freddie Mac,FMCC,2014-03-31,3.55,3.88,3.42,3.86,12061700
Home Depot,HD,2014-03-31,60.63,60.72,60.35,60.57,5736200
Microsoft,MSFT,2014-03-31,33.8,34.69,33.77,34.26,46886300
Target,TGT,2014-03-31,42.49,42.87,42.28,42.68,4255900
Johnson & Johnson,JNJ,2014-03-31,71.16,71.6,70.88,71.33,7545700
American International Group,AIG,2014-03-31,38.46,38.63,38.12,38.34,6061000
MetLife,MET,2014-03-31,31.96,32.19,31.8,31.88,5900261
PepsiCo,PEP,2014-03-31,59.51,59.56,59.11,59.34,6620900
Comcast,CMCSA,2014-03-31,19.18,19.39,19.16,19.26,34758200
ConocoPhillips,COP,2014-03-31,48.25,48.41,47.82,47.97,5020800
Caterpillar,CAT,2014-03-31,73.97,74.44,73.27,73.5,5772600
United Parcel Service,UPS,2014-03-31,64.5,64.61,64.16,64.36,2397600
Pfizer,PFIZER.NS,2014-03-31,1048.76,1092.49,1040.43,1070.75,47675
Lowe's Companies,LOW,2014-03-31,39.73,39.76,39.45,39.56,6694100
Intel Corporation,INTC,2014-03-31,19.26,19.56,19.23,19.38,29336300
"Energy Transfer Equity, L.P.",ET,2014-03-31,9.41,9.57,9.28,9.39,4545400
"Cisco Systems, Inc.",CSCO,2014-03-31,15.66,15.76,15.59,15.61,32887800
Enterprise Products Partners L.P.,EPD,2014-03-31,15.71,15.78,15.64,15.76,1628400
Lockheed Martin Corporation,LMT,2014-03-31,118.62,119.57,118.14,119.34,1458700
"Best Buy Co., Inc.",BBY,2014-03-31,17.56,17.72,17.36,17.6,4524900
The Walt Disney Company,DIS,2014-03-31,72.15,72.77,72.11,72.48,6848800
Sysco Corporation,SYY,2014-03-31,26.41,26.57,26.35,26.46,3528100
FedEx Corporation,FDX,2014-03-31,112.98,113.6,112.43,113.02,4368000
"Merck & Co., Inc.",MRK,2014-03-31,37.5,38.0,37.47,37.96,14861898
"Johnson Controls, Inc.",JCI,2014-03-31,30.11,30.48,29.95,30.4,2373939
"Plains GP Holdings, L.P.",PAGP,2014-03-31,33.83,34.08,33.52,33.89,154800
World Fuel Services Corporation,WFK.BE,2014-03-31,26.78,26.88,26.78,26.88,0
"Prudential Financial, Inc.",PRU,2014-03-31,51.37,51.77,51.35,51.56,2220000
"The Goldman Sachs Group, Inc.",TGS,2014-03-31,1.79,2.02,1.79,1.94,522000
Liberty Mutual Holding Company Inc.,LBTYA,2014-03-31,17.71,17.73,17.52,17.68,9155198
Honeywell International Inc.,HON,2014-03-31,64.57,65.46,64.4,65.35,3706385
"United Continental Holdings, Inc.",UAL,2014-03-31,43.26,44.8,43.26,44.63,3105700
Deere & Company,DE,2014-03-31,71.97,73.57,71.42,73.42,5349300
"Delta Air Lines, Inc.",DAL,2014-03-31,29.37,30.38,29.37,30.15,10215900
Oracle Corporation,ORCL,2014-03-31,33.4,34.81,33.3,34.37,48340300
Morgan Stanley,MS,2014-03-31,22.92,23.12,22.76,22.91,9421600
Sears Holdings Corporation,SRSCQ,2014-03-31,12.48,12.48,12.48,12.48,0
New York Life Insurance Company,601336.SS,2014-03-31,15.5,15.61,15.38,15.57,4866248
"Mondelez International, Inc.",MDLZ,2014-03-31,26.97,27.25,26.9,26.99,8305400
American Express Company,AXP,2014-03-31,77.17,77.9,76.15,76.28,5172400
Nationwide Mutual Insurance Co.,NBS.L,2014-03-31,123.25,123.25,123.25,123.25,0
