rank,company,industry,revenue,profit,profit %,year,employees,ticker
1,Walmart,General Merchandisers,648125.0,15511.0,0.023932112,2024,2100000.0,WMT
2,Amazon,Financial Services,574785.0,30425.0,0.052932836,2024,1525000.0,AMZN
3,Apple,"Computers, Office Equipment",383285.0,96995.0,0.253062343,2024,161000.0,AAPL
4,Unitedhealth Group,Health Care,371622.0,22381.0,0.060225175,2024,440000.0,UNH
5,Berkshire Hathaway,Insurance,364482.0,96223.0,0.26399932,2024,396500.0,BRK.A
6,Cvs,Health Care,357776.0,8344.0,0.023321855,2024,259500.0,CVS
7,Exxon Mobil,Petroleum Refining,344582.0,36010.0,0.104503427,2024,61500.0,XOM
8,Alphabet,Internet Services And Retailing,307394.0,73795.0,0.240066494,2024,182502.0,GOOGL
9,Mckesson,Wholesalers,276711.0,3560.0,0.012865408,2024,48000.0,MCK
10,Cencora,Wholesalers,262173.4,1745.3,0.006657045,2024,44000.0,COR
11,Costco,General Merchandisers,242290.0,6292.0,0.02596888,2024,316000.0,COST
12,Jp Morgan Chase,Commercial Banks,239425.0,49552.0,0.206962514,2024,309926.0,JPM
13,Microsoft,Computer Software,211915.0,72361.0,0.341462379,2024,221000.0,MSFT
14,Cardinal Health,Wholesalers,205012.0,261.0,0.001273096,2024,47520.0,CAH
15,Chevron,Petroleum Refining,200949.0,21369.0,0.106340415,2024,45600.0,CVX
16,Cigna,Health Care,195265.0,5164.0,0.026446112,2024,71413.0,CI
17,Ford Motor,Motor Vehicles & Parts,176191.0,4347.0,0.024672089,2024,177000.0,F
18,Bank Of America,Commercial Banks,171912.0,26515.0,0.154235888,2024,212985.0,BAC
19,General Motors,Motor Vehicles & Parts,171842.0,10127.0,0.058932042,2024,163000.0,GM
20,Elevance Health,Health Care,171340.0,5987.0,0.03494222,2024,104900.0,ELV
21,Citigroup,Commercial Banks,156820.0,9228.0,0.058844535,2024,237925.0,C
22,Centene,Health Care,153999.0,2702.0,0.017545568,2024,67700.0,CNC
23,Home Depot,Specialty Retailers,152669.0,15143.0,0.09918844,2024,463100.0,HD
24,Marathon Petroleum,Petroleum Refining,150307.0,9681.0,0.064408178,2024,18200.0,MPC
25,Kroger,Food & Drug Stores,150039.0,2164.0,0.014422917,2024,414000.0,KR
26,Phillips 66,Petroleum Refining,149890.0,7015.0,0.046800987,2024,14000.0,PSX
27,Fannie Mae,Diversified Financials,141240.0,17408.0,0.123251204,2024,8100.0,FNMA
28,Walgreens,Food & Drug Stores,139081.0,-3080.0,-0.022145369,2024,268500.0,
29,Valero Energy,Petroleum Refining,139001.0,8835.0,0.063560694,2024,9987.0,VLO
30,Meta Platforms,Internet Services And Retailing,134902.0,39098.0,0.289825206,2024,67317.0,META
31,Verizon Communications,Telecommunications,133974.0,11614.0,0.086688462,2024,105400.0,VZ
32,At&T,Telecommunications,122428.0,14400.0,0.117620152,2024,150470.0,ATT.L
33,Comcast,Telecommunications,121572.0,15388.0,0.126575198,2024,186000.0,CMCSA
34,Wells Fargo,Commercial Banks,115340.0,19142.0,0.165961505,2024,226000.0,WFC
35,Goldman Sachs Group,Commercial Banks,108418.0,8516.0,0.078547843,2024,45300.0,GS
36,Freddie Mac,Diversified Financials,108050.0,10538.0,0.097528922,2024,8020.0,FMCC
37,Target,General Merchandisers,107412.0,4138.0,0.03852456,2024,415000.0,TGT
38,Humana,Health Care,106374.0,2489.0,0.023398575,2024,67600.0,HUM.ST
39,State Farm Insurance,Insurance,104198.6,-6272.3,-0.060195626,2024,65054.0,
