rank,company,industry,revenue,profit,profit %,year,employees,ticker
1,Walmart,General Merchandisers,523964.0,14881.0,,2020,2200000.0,WMT
2,Amazon,Internet Services and Retailing,280522.0,11588.0,,2020,798000.0,AMZN
3,Exxon Mobil,Petroleum Refining,264938.0,14340.0,,2020,74900.0,XOM
4,Apple,"Computers, Office Equipment",260174.0,55256.0,,2020,137000.0,AAPL
5,CVS Health,Health Care: Pharmacy and Other Services,256776.0,6634.0,,2020,290000.0,CVS
6,Berkshire Hathaway,Insurance: Property and Casualty (Stock),254616.0,81417.0,,2020,391500.0,BRK.A
7,UnitedHealth Group,Health Care: Insurance and Managed Care,242155.0,13839.0,,2020,325000.0,UNH
8,McKesson,Wholesalers: Health Care,214319.0,34.0,,2020,70000.0,MCK
9,AT&T,Telecommunications,181193.0,13903.0,,2020,247800.0,ATT.L
10,AmerisourceBergen,Wholesalers: Health Care,179589.0,855.0,,2020,21500.0,ABC.VI
11,Alphabet,Internet Services and Retailing,161857.0,34343.0,,2020,118899.0,GOOGL
12,Ford Motor,Motor Vehicles & Parts,155900.0,47.0,,2020,190000.0,F
13,Cigna,Health Care: Pharmacy and Other Services,153566.0,5104.0,,2020,73700.0,CI
14,Costco Wholesale,General Merchandisers,152703.0,3659.0,,2020,201500.0,COST
15,Chevron,Petroleum Refining,146516.0,2924.0,,2020,48200.0,CVX
16,Cardinal Health,Wholesalers: Health Care,145534.0,1363.0,,2020,49500.0,CAH
17,JPMorgan Chase,Commercial Banks,142422.0,36431.0,,2020,256981.0,JPM
18,General Motors,Motor Vehicles & Parts,137237.0,6732.0,,2020,164000.0,GM
19,Walgreens Boots Alliance,Food & Drug Stores,136866.0,3982.0,,2020,287000.0,WBA
20,Verizon Communications,Telecommunications,131868.0,19265.0,,2020,135000.0,VZ
21,Microsoft,Computer Software,125843.0,39240.0,,2020,144000.0,MSFT
22,Marathon Petroleum,Petroleum Refining,124813.0,2637.0,,2020,60910.0,MPC
23,Kroger,Food & Drug Stores,122286.0,1659.0,,2020,435000.0,KR
24,Fannie Mae,Diversified Financials,120304.0,14160.0,,2020,7500.0,FNMA
25,Bank of America,Commercial Banks,113589.0,27430.0,,2020,208131.0,BAC
26,Home Depot,Specialty Retailers: Other,110225.0,11242.0,,2020,415700.0,HD
27,Phillips 66,Petroleum Refining,109559.0,3076.0,,2020,14500.0,PSX
28,Comcast,Telecommunications,108942.0,13057.0,,2020,190000.0,CMCSA
29,Elevance Health,Health Care: Insurance and Managed Care,104213.0,4807.0,,2020,70600.0,ELV
30,Wells Fargo,Commercial Banks,103915.0,19549.0,,2020,259800.0,WFC
31,Citigroup,Commercial Banks,103449.0,19401.0,,2020,200000.0,C
32,Valero Energy,Petroleum Refining,102729.0,2422.0,,2020,10222.0,VLO
33,General Electric,Industrial Machinery,95214.0,4979.0,,2020,205000.0,GE
34,Dell Technologies,"Computers, Office Equipment",92154.0,4616.0,,2020,165000.0,DELL
35,Johnson & Johnson,Pharmaceuticals,82059.0,15119.0,,2020,132200.0,JNJ
36,State Farm Insurance,Insurance: Property and Casualty (Mutual),79395.0,5593.0,,2020,57672.0,
37,Target,General Merchandisers,78112.0,3281.0,,2020,368000.0,TGT
38,IBM,Information Technology Services,77147.0,9431.0,,2020,383800.0,IBM
39,Raytheon Technologies,Aerospace & Defense,77046.0,5537.0,,2020,243200.0,^RTX
40,Boeing,Aerospace & Defense,76559.0,636.0,,2020,161100.0,BA
41,Freddie Mac,Diversified Financials,75125.0,7214.0,,2020,6892.0,FMCC
42,Centene,Health Care: Insurance and Managed Care,74639.0,1321.0,,2020,56600.0,CNC
43,UPS,"Mail, Package, and Freight Delivery",74094.0,4440.0,,2020,377640.0,UPST
44,Lowe's,Specialty Retailers: Other,72148.0,4281.0,,2020,260000.0,X1G.PA
45,Intel,Semiconductors and Other Electronic Components,71965.0,21048.0,,2020,110800.0,INTC
46,Meta Platforms,Internet Services and Retailing,70697.0,18485.0,,2020,44942.0,META
47,FedEx,"Mail, Package, and Freight Delivery",69693.0,540.0,,2020,389500.0,FDX
48,MetLife,"Insurance: Life, Health (Stock)",69620.0,5899.0,,2020,49000.0,MET
49,Walt Disney,Entertainment,69570.0,11054.0,,2020,223000.0,DIS
50,Procter & Gamble,Household and Personal Products,67684.0,3897.0,,2020,97000.0,PG
51,PepsiCo,Food Consumer Products,67161.0,7314.0,,2020,267000.0,PEP
52,Humana,Health Care: Insurance and Managed Care,64888.0,2707.0,,2020,46000.0,HUM.ST
53,Prudential Financial,"Insurance: Life, Health (Stock)",64807.0,4186.0,,2020,51511.0,PRU
54,Archer Daniels Midland,Food Production,64656.0,1379.0,,2020,38100.0,ADM
55,Albertsons,Food & Drug Stores,60535.0,131.0,,2020,267000.0,ACI
56,Sysco,Wholesalers: Food and Grocery,60114.0,1674.0,,2020,69000.0,SYY
