ticker,company,sector_name,sector_code,year,quarter,avg_return,total_volatility,correlation_gdp,correlation_inflation,currency_impact,sector_rank,sector_avg_return,outperforming_sector,recession_resilience_score
601336.SS,New York Life Insurance,"Insurance: Life, Health (Mutual)",INSU,2025,4,-0.1451780317160915,33.867721344902314,0,0,0,1.0,-0.2390198841783402,1,0.0
AAL,American Airlines,Airlines,AIRL,2025,4,-0.43392795881542695,61.93332340988321,0,0,0,2.0,-0.41297829787459456,0,0.0
ABBV,AbbVie,Pharmaceuticals,PHAR,2025,4,0.04851009149205054,31.94346866907744,0,0,0,4.0,0.35813798367209226,0,0.0
ACI,Albertsons,Food & Drug Stores,FOOD,2025,4,-0.3429925950690264,19.164821089164636,0,0,0,2.0,-0.23643487424785414,0,0.0
ADM,Archer Daniels Midland,Food Production,FOOD,2025,4,-0.2892467319073722,29.473487287014947,0,0,0,2.0,-0.10778529840813852,0,0.0
ALL,Allstate,Insurance: Property and Casualty (Stock),INSU,2025,4,0.4897615131145305,18.441729078510278,0,0,0,1.0,0.34603791665313705,1,0.0
AMZN,Amazon,Internet Services and Retailing,INTE,2025,4,-0.18858468928099628,57.594400178825374,0,0,0,2.0,-0.3392716975554766,1,0.0
APLE,Apple,"Computers, Office Equipment",COMP,2025,4,-0.12277063541560979,24.68876690408149,0,0,0,2.0,-0.5196321283938502,1,0.0
ATT.L,AT&T,Telecommunications,TELE,2025,4,-0.042796557738665544,28.673746997737542,0,0,0,2.0,-0.38192697630187106,1,0.0
AVGO,Broadcom,Semiconductors and Other Electronic Components,SEMI,2025,4,-0.19933700634924933,43.23706658317797,0,0,0,1.0,-0.4246087642643368,1,0.0
AXP,American Express,Diversified Financials,DIVE,2025,4,-0.2572859918824822,13.459836806268052,0,0,0,1.0,-0.6382171159122599,1,0.0
BA,Boeing,Aerospace & Defense,AERO,2025,4,-1.1203364914757306,42.35667854741049,0,0,0,4.0,-0.430857207215958,0,0.0
BAC,Bank of America,Commercial Banks,COMM,2025,4,-0.19800439460451458,14.998167940485018,0,0,0,4.0,-0.19883267061331633,1,0.0
CAH,Cardinal Health,Wholesalers: Health Care,WHOL,2025,4,1.3168992846090175,78.83372359784155,0,0,0,1.0,0.6576450806379476,1,0.0
CAT,Caterpillar,Construction and Farm Machinery,CONS,2025,4,0.2344338997731167,74.78641426477633,0,0,0,1.0,0.11023226668289625,1,0.0
CHTR,Charter Communications,Telecommunications,TELE,2025,4,-1.1861087104406642,44.114527999530985,0,0,0,4.0,-0.38192697630187106,0,0.0
CI,Cigna,Health Care: Pharmacy and Other Services,HEAL,2025,4,-0.607997987280665,99.40542849889627,0,0,0,2.0,-0.5097712089561266,0,0.0
CITI.NE,Citi,Commercial Banks,COMM,2025,4,-0.14282196210833606,21.503555773560947,0,0,0,2.0,-0.19883267061331633,1,0.0
CMCSA,Comcast,Telecommunications,TELE,2025,4,-0.5078108261860157,35.31233157408618,0,0,0,3.0,-0.38192697630187106,0,0.0
CNC,Centene,Health Care: Insurance and Managed Care,HEAL,2025,4,0.34941765604207997,93.12621546276702,0,0,0,1.0,-0.24484684248645222,1,0.0
COLA.WA,Coca-Cola,Beverages,BEVE,2025,4,0.1723658183271931,15.939400401038212,0,0,0,1.0,0.1723658183271931,0,0.0
COP,ConocoPhillips,"Mining, Crude-Oil Production",MINI,2025,4,-0.01267820933576524,25.925494381125453,0,0,0,1.0,-0.01267820933576524,0,0.0
COR,Cencora,Wholesalers: Health Care,WHOL,2025,4,0.40742062187663447,19.974412371556504,0,0,0,2.0,0.6576450806379476,0,0.0
COST,Costco,General Merchandisers,GENE,2025,4,-0.19898491816849254,17.330466967584382,0,0,0,2.0,-0.26382258473147896,1,0.0
CSCO,Cisco Systems,Network and Other Communications Equipment,NETW,2025,4,0.3101399664648407,31.549744612336397,0,0,0,1.0,0.3101399664648407,0,0.0
CVS,CVS Health,Health Care: Pharmacy and Other Services,HEAL,2025,4,-0.41154443063158813,32.63462773831885,0,0,0,1.0,-0.5097712089561266,1,0.0
CVX,Chevron,Petroleum Refining,PETR,2025,4,-0.10453927765422562,22.851909389040948,0,0,0,4.0,-0.06097644788959895,0,0.0
DAL,Delta Airlines,Airlines,AIRL,2025,4,-0.365783241939501,52.782262949737216,0,0,0,1.0,-0.41297829787459456,1,0.0
DE,Deere,Construction and Farm Machinery,CONS,2025,4,-0.013969366407324208,23.016949875410457,0,0,0,2.0,0.11023226668289625,0,0.0
DELL,Dell Technologies,"Computers, Office Equipment",COMP,2025,4,-1.6599384096592529,30.251187435669884,0,0,0,3.0,-0.5196321283938502,0,0.0
DIS,Walt Disney,Entertainment,ENTE,2025,4,-0.4490987042810472,24.117453283117907,0,0,0,1.0,-0.4490987042810472,0,0.0
ELV,Elevance Health,Health Care: Insurance and Managed Care,HEAL,2025,4,-0.4333545651937686,32.9026323309704,0,0,0,3.0,-0.24484684248645222,0,0.0
EPD,Enterprise Products Partners,Pipelines,PIPE,2025,4,0.2160699623147186,14.591276733555391,0,0,0,1.0,0.14574002908100694,1,0.0
ET,Energy Transfer,Pipelines,PIPE,2025,4,0.024375250411570088,15.698893112141159,0,0,0,3.0,0.14574002908100694,0,0.0
