company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2011-05-31,13.63,13.71,13.61,13.71,26703300
Exxon Mobil Corporation,XOM,2011-05-31,47.37,47.64,47.05,47.48,23630700
Chevron Corporation,CVX,2011-05-31,58.07,58.4,57.57,58.24,8188400
ConocoPhillips,COP,2011-05-31,34.17,34.29,33.64,33.88,15173618
Fannie Mae,FNMA,2011-05-31,0.38,0.39,0.38,0.38,1812700
General Electric Company,GE,2011-05-31,70.77,70.91,70.05,70.62,11095607
General Motors Corporation,GM,2011-05-31,23.49,23.81,23.26,23.77,22938900
Bank of America Corporation,BAC,2011-05-31,9.29,9.33,9.09,9.19,106228200
Ford Motor Company,F,2011-05-31,7.59,7.67,7.53,7.67,66438900
AT&T Inc.,ATT.L,2011-05-31,34.17,34.17,34.17,34.35,92880
J.P. Morgan Chase & Co.,JPM,2011-05-31,29.11,29.21,28.79,29.11,28746300
"Citigroup, Inc.",C,2011-05-31,30.72,30.87,30.25,30.54,34705800
McKesson Corporation,MCK,2011-05-31,76.9,76.96,76.19,76.64,1765100
Verizon Communications Inc.,VZ,2011-05-31,17.76,17.8,17.64,17.77,10904400
"American International Group,Inc.",AIG,2011-05-31,22.04,22.05,21.42,21.71,25816800
International Business Machines Corporation,IBM,2011-05-31,95.26,96.08,94.91,95.53,9543076
"Cardinal Health, Inc.",CAH,2011-05-31,31.26,31.28,30.74,31.07,1919100
Freddie Mac,FMCC,2011-05-31,0.41,0.41,0.4,0.4,1265700
CVS Caremark Corporation,CVS,2011-05-31,27.15,27.21,26.62,26.89,10957300
UnitedHealth Group Incorporated,UNH,2011-05-31,38.79,39.02,38.54,39.02,6412000
Wells Fargo & Company,WFC,2011-05-31,19.02,19.13,18.8,19.0,27428500
Valero Energy Corporation,VLO,2011-05-31,15.16,15.26,14.86,15.22,8960735
The Kroger Company,KR,2011-05-31,9.41,9.42,9.32,9.42,13206800
Costco Wholesale Corporation,COST,2011-05-31,59.27,59.67,59.07,59.66,2230300
"The Home Depot, Inc.",THD,2011-05-31,45.97,46.01,45.5,45.78,255900
Pfizer Inc.,PFIZER.NS,2011-05-31,801.11,807.47,789.03,801.55,2481
Target Corporation,TGT,2011-05-31,32.75,32.87,32.56,32.71,5666600
The Boeing Company,BA,2011-05-31,62.83,63.28,62.52,63.02,4706400
Microsoft Corporation,MSFT,2011-05-31,19.28,19.36,19.08,19.32,60196300
Johnson & Johnson,JNJ,2011-05-31,44.6,44.62,44.39,44.59,16473800
"PepsiCo, Inc.",PEP,2011-05-31,45.95,46.21,45.88,46.21,6547100
The Dow Chemical Company,TDC,2011-05-31,55.86,55.96,55.11,55.79,1565600
"MetLife, Inc.",MET,2011-05-31,24.83,24.99,24.52,24.79,6881338
Best Buy Co. Inc.,BBY,2011-05-31,19.45,19.67,19.35,19.42,10358800
"United Parcel Service, Inc.",UPS,2011-05-31,44.68,45.02,44.6,44.81,4642000
Kraft Foods Inc.,1959.T,2011-05-31,316.11,323.15,314.71,323.15,20000
"Lowe's Companies, Inc.",LOW,2011-05-31,18.61,18.66,18.48,18.51,14117000
Lockheed Martin Corporation,LMT,2011-05-31,50.07,50.61,50.07,50.48,2369600
"Merck & Co., Inc.",MRK,2011-05-31,21.58,21.8,21.55,21.79,15506732
"The Goldman Sachs Group, Inc.",TGS,2011-05-31,2.39,2.39,2.29,2.34,219100
Intel Corporation,INTC,2011-05-31,15.23,15.36,15.14,15.27,59575300
Sears Holdings Corporation,SRSCQ,2011-05-31,10.57,10.57,10.57,10.57,0
Caterpillar Inc.,CAT,2011-05-31,73.88,74.01,72.42,73.45,6641900
"Cisco Systems, Inc.",CSCO,2011-05-31,10.83,10.98,10.78,10.97,56638700
Morgan Stanley,MS,2011-05-31,17.36,17.52,17.13,17.28,11243200
"Prudential Financial, Inc.",PRU,2011-05-31,35.63,35.66,35.09,35.44,2701300
The Walt Disney Company,DIS,2011-05-31,36.29,36.37,35.93,36.06,10977200
Comcast Corporation,CMCSA,2011-05-31,9.12,9.18,9.07,9.18,48551000
Sysco Corporation,SYY,2011-05-31,21.39,21.42,21.25,21.42,2513700
Abbott Laboratories,ABT,2011-05-31,18.49,18.62,18.39,18.61,23704877
Northrop Grumman Corporation,NOC,2011-05-31,49.37,49.6,49.01,49.45,2709100
FedEx Corporation,FDX,2011-05-31,77.61,78.53,77.56,78.45,2378700
"Johnson Controls, Inc.",JCI,2011-05-31,16.55,16.68,16.46,16.66,5564205
"Enterprise Products Partners, L.P.",EPD,2011-05-31,8.32,8.33,8.23,8.29,1687000
Honeywell International Inc.,HON,2011-05-31,39.54,39.63,38.87,39.27,3692251
Liberty Mutual Holding Company Inc.,LBTYA,2011-05-31,9.82,9.86,9.71,9.78,7607077
Sprint Nextel Corporation,SIX.AX,2011-05-31,0.86,0.86,0.86,0.86,0
General Dynamics Corporation,GD,2011-05-31,52.34,53.41,52.04,53.08,5001600
"Delta Air Lines, Inc.",DAL,2011-05-31,8.68,8.76,8.56,8.71,13701400
The Allstate Corporation,ALL,2011-05-31,22.9,23.0,22.77,22.89,4646600
American Express Company,AXP,2011-05-31,41.96,42.21,41.7,42.13,4978400
"Tyson Foods, Inc.",TSN,2011-05-31,14.21,14.39,14.12,14.39,4251800
Philip Morris International Inc.,PM,2011-05-31,35.75,36.22,35.72,36.22,8216000
Time Warner Inc.,T,2011-05-31,8.48,8.53,8.44,8.5,31365428
Oracle Corporation,ORCL,2011-05-31,27.7,27.96,27.22,27.95,30783300
3M Company,MMM,2011-05-31,50.53,50.87,50.23,50.7,3804835
Deere & Company,DE,2011-05-31,65.74,65.81,64.22,65.0,4736600
"Plains All American Pipeline, L.P.",PAA,2011-05-31,11.38,11.38,11.29,11.33,505400
