ticker,company,sector_name,sector_code,year,quarter,avg_return,total_volatility,correlation_gdp,correlation_inflation,currency_impact,sector_rank,sector_avg_return,outperforming_sector,recession_resilience_score
601336.SS,New York Life Insurance,"Insurance: Life, Health (Mutual)",INSU,2025,4,0.4366252533088968,6.8354176020631785,0,0,0,1.0,-0.045378216801956084,1,0.0
AAL,American Airlines,Airlines,AIRL,2025,4,-0.41278752324879386,8.791084184476647,0,0,0,3.0,-0.005677375144191495,0,0.0
ABBV,AbbVie,Pharmaceuticals,PHAR,2025,4,0.801654203259039,6.58577312357625,0,0,0,2.0,0.5904663306307756,1,0.0
ACI,Albertsons,Food & Drug Stores,FOOD,2025,4,0.5440898720238325,1.050795032421658,0,0,0,2.0,0.6607168084077643,0,0.0
ADM,Archer Daniels Midland,Food Production,FOOD,2025,4,0.42530423255466626,2.1641605761149765,0,0,0,1.0,-0.13203655764776293,1,0.0
ALL,Allstate,Insurance: Property and Casualty (Stock),INSU,2025,4,0.827817521002793,1.7728970208264703,0,0,0,1.0,0.4121476367421526,1,0.0
AMZN,Amazon,Internet Services and Retailing,INTE,2025,4,-1.4736016409737738,3.9480656187364858,0,0,0,3.0,-1.1579660353253722,0,0.0
APLE,Apple,"Computers, Office Equipment",COMP,2025,4,-0.31404508967264405,2.1175989628590806,0,0,0,2.0,-0.38390276462423806,1,0.0
ATT.L,AT&T,Telecommunications,TELE,2025,4,-0.7917816832790371,3.405231042790655,0,0,0,4.0,-0.3068359115528826,0,0.0
AVGO,Broadcom,Semiconductors and Other Electronic Components,SEMI,2025,4,-0.6586506693706361,5.891806492384063,0,0,0,2.0,-0.8665171128459246,1,0.0
AXP,American Express,Diversified Financials,DIVE,2025,4,-0.8804374573407051,3.4426207812984737,0,0,0,2.0,-2.055619195601871,1,0.0
BA,Boeing,Aerospace & Defense,AERO,2025,4,-0.08821647952045074,0.6949500390326744,0,0,0,2.0,-0.1748679344116339,1,0.0
BAC,Bank of America,Commercial Banks,COMM,2025,4,-0.4720947483092295,3.618426148134679,0,0,0,5.0,-0.3773267462070766,0,0.0
CAH,Cardinal Health,Wholesalers: Health Care,WHOL,2025,4,0.06937631709485846,1.282697478119613,0,0,0,1.0,-0.1737865428069292,1,0.0
CAT,Caterpillar,Construction and Farm Machinery,CONS,2025,4,-0.6037092290915739,4.804880748338576,0,0,0,2.0,-0.34499653355065385,0,0.0
CHTR,Charter Communications,Telecommunications,TELE,2025,4,-0.7178158567073364,6.60801864320646,0,0,0,3.0,-0.3068359115528826,0,0.0
CI,Cigna,Health Care: Pharmacy and Other Services,HEAL,2025,4,0.15582292305741827,1.8202583454396852,0,0,0,1.0,-0.24549107794538072,1,0.0
CITI.NE,Citi,Commercial Banks,COMM,2025,4,-0.08293111065331607,5.637918657160921,0,0,0,2.0,-0.3773267462070766,1,0.0
CMCSA,Comcast,Telecommunications,TELE,2025,4,0.06128407915295481,3.3225255435103014,0,0,0,2.0,-0.3068359115528826,1,0.0
CNC,Centene,Health Care: Insurance and Managed Care,HEAL,2025,4,0.718811224094573,4.346165597299372,0,0,0,2.0,0.2986644471497056,1,0.0
COLA.WA,Coca-Cola,Beverages,BEVE,2025,4,0.0,0.0,0,0,0,1.0,0.0,0,0.0
COP,ConocoPhillips,"Mining, Crude-Oil Production",MINI,2025,4,0.1958135493316691,4.061624892519611,0,0,0,1.0,0.1958135493316691,0,0.0
COR,Cencora,Wholesalers: Health Care,WHOL,2025,4,-0.17338133252180854,1.418168088813422,0,0,0,2.0,-0.1737865428069292,1,0.0
COST,Costco,General Merchandisers,GENE,2025,4,0.25014151714268923,1.3572553740738744,0,0,0,1.0,-0.04172531945810081,1,0.0
CSCO,Cisco Systems,Network and Other Communications Equipment,NETW,2025,4,2.1407498711630875,6.70363113905998,0,0,0,1.0,2.1407498711630875,0,0.0
CVS,CVS Health,Health Care: Pharmacy and Other Services,HEAL,2025,4,-0.6468050789481797,2.32374050672556,0,0,0,2.0,-0.24549107794538072,0,0.0
CVX,Chevron,Petroleum Refining,PETR,2025,4,0.22990250895047054,4.532947999502451,0,0,0,2.0,0.15213083797226976,1,0.0
DAL,Delta Airlines,Airlines,AIRL,2025,4,0.3247986274438328,9.526692950260749,0,0,0,1.0,-0.005677375144191495,1,0.0
DE,Deere,Construction and Farm Machinery,CONS,2025,4,-0.08628383800973388,2.519609413634887,0,0,0,1.0,-0.34499653355065385,1,0.0
DELL,Dell Technologies,"Computers, Office Equipment",COMP,2025,4,-0.8850996150318198,6.962321521898747,0,0,0,3.0,-0.38390276462423806,0,0.0
DIS,Walt Disney,Entertainment,ENTE,2025,4,-1.966104173505645,10.174470845551113,0,0,0,1.0,-1.966104173505645,0,0.0
ELV,Elevance Health,Health Care: Insurance and Managed Care,HEAL,2025,4,0.8447806096148296,7.083776988425713,0,0,0,1.0,0.2986644471497056,1,0.0
EPD,Enterprise Products Partners,Pipelines,PIPE,2025,4,0.6314487104098189,1.2247481325542808,0,0,0,1.0,0.4716189177287829,1,0.0
ET,Energy Transfer,Pipelines,PIPE,2025,4,0.467008084920595,2.317510603691362,0,0,0,2.0,0.4716189177287829,0,0.0
F,Ford Motor,Motor Vehicles & Parts,MOTO,2025,4,-0.20345795373685485,3.0208596248483635,0,0,0,1.0,-0.8240241705096052,1,0.0
FDX,FedEx,"Mail, Package and Freight Delivery",MAIL,2025,4,-0.014472629458307306,1.032229260497152,0,0,0,2.0,0.11753786880427498,0,0.0
FMCC,Freddie Mac,Diversified Financials,DIVE,2025,4,-3.695003001200477,19.797903626767763,0,0,0,4.0,-2.055619195601871,0,0.0
FNMA,Fannie Mae,Diversified Financials,DIVE,2025,4,-3.5634398754058774,20.848443472591683,0,0,0,3.0,-2.055619195601871,0,0.0
GD,General Dynamics,Aerospace & Defense,AERO,2025,4,-0.5824863338126023,2.128748485830611,0,0,0,4.0,-0.1748679344116339,0,0.0
GM,General Motors,Motor Vehicles & Parts,MOTO,2025,4,-0.2413870389352099,2.277083095753179,0,0,0,2.0,-0.8240241705096052,1,0.0
GOOGL,Alphabet,Internet Services and Retailing,INTE,2025,4,-1.2983920367949748,3.751812796415182,0,0,0,2.0,-1.1579660353253722,0,0.0
